6,18,30
5,18,30
4,18,30
3,18,30
2,18,30
2,19,30
3,19,30
4,19,30
5,19,30
6,19,30
7,19,30
8,19,30
9,19,30
10,19,30
11,19,30
12,19,30
13,19,30
14,19,30
15,19,30
16,19,30
17,19,30
18,19,30
19,19,30
20,19,30
21,19,30
22,19,30
23,19,30
24,19,30
25,19,30
26,19,30
26,20,30
25,20,30
24,20,30
23,20,30
22,20,30
21,20,30
20,20,30
19,20,30
18,20,30
17,20,30
16,20,30
15,20,30
14,20,30
13,20,30
12,20,30
11,20,30
10,20,30
9,20,30
8,20,30
7,20,30
6,20,30
5,20,30
4,20,30
3,20,30
2,20,30
2,21,30
3,21,30
4,21,30
5,21,30
6,21,30
7,21,30
8,21,30
9,21,30
10,21,30
11,21,30
12,21,30
13,21,30
14,21,30
15,21,30
16,21,30
17,21,30
18,21,30
19,21,30
20,21,30
21,21,30
22,21,30
23,21,30
24,21,30
25,21,30
26,21,30
26,22,30
25,22,30
24,22,30
23,22,30
22,22,30
21,22,30
20,22,30
19,22,30
18,22,30
17,22,30
16,22,30
15,22,30
14,22,30
13,22,30
12,22,30
11,22,30
10,22,30
9,22,30
8,22,30
7,22,30
6,22,30
5,22,30
4,22,30
3,22,30
2,22,30
2,23,30
3,23,30
4,23,30
5,23,30
6,23,30
7,23,30
8,23,30
9,23,30
10,23,30
11,23,30
12,23,30
13,23,30
14,23,30
15,23,30
16,23,30
17,23,30
18,23,30
19,23,30
20,23,30
21,23,30
22,23,30
23,23,30
24,23,30
25,23,30
26,23,30
26,24,30
25,24,30
24,24,30
23,24,30
22,24,30
21,24,30
20,24,30
19,24,30
18,24,30
17,24,30
16,24,30
15,24,30
14,24,30
13,24,30
12,24,30
11,24,30
10,24,30
9,24,30
8,24,30
7,24,30
6,24,30
5,24,30
4,24,30
3,24,30
2,24,30
2,25,30
3,25,30
4,25,30
5,25,30
6,25,30
7,25,30
8,25,30
9,25,30
10,25,30
11,25,30
12,25,30
13,25,30
14,25,30
15,25,30
16,25,30
17,25,30
18,25,30
19,25,30
20,25,30
21,25,30
22,25,30
23,25,30
24,25,30
25,25,30
26,25,30
26,26,30
25,26,30
24,26,30
23,26,30
22,26,30
21,26,30
20,26,30
19,26,30
18,26,30
17,26,30
16,26,30
15,26,30
14,26,30
13,26,30
12,26,30
11,26,30
10,26,30
9,26,30
8,26,30
7,26,30
6,26,30
5,26,30
4,26,30
3,26,30
2,26,30
2,27,30
3,27,30
4,27,30
5,27,30
6,27,30
7,27,30
8,27,30
9,27,30
10,27,30
11,27,30
12,27,30
13,27,30
14,27,30
15,27,30
16,27,30
17,27,30
18,27,30
19,27,30
20,27,30
21,27,30
22,27,30
23,27,30
24,27,30
25,27,30
26,27,30
26,28,30
25,28,30
24,28,30
23,28,30
22,28,30
21,28,30
20,28,30
19,28,30
18,28,30
17,28,30
16,28,30
15,28,30
14,28,30
13,28,30
12,28,30
11,28,30
10,28,30
9,28,30
8,28,30
7,28,30
6,28,30
5,28,30
4,28,30
3,28,30
2,28,30
2,29,20
3,29,20
4,29,20
5,29,20
6,29,20
7,29,20
8,29,20
9,29,20
10,29,20
11,29,20
12,29,20
13,29,20
14,29,20
15,29,20
16,29,20
17,29,20
18,29,20
19,29,20
20,29,20
21,29,20
22,29,20
23,29,20
24,29,20
25,29,20
26,29,20
26,30,30
25,30,30
24,30,30
23,30,30
22,30,30
21,30,30
20,30,30
19,30,30
18,30,30
17,30,30
16,30,30
15,30,30
14,30,30
13,30,30
12,30,30
11,30,30
10,30,30
9,30,30
8,30,30
7,30,30
6,30,30
5,30,30
4,30,30
3,30,30
2,30,30
2,31,30
3,31,30
4,31,30
5,31,30
6,31,30
7,31,30
8,31,30
9,31,30
10,31,30
11,31,30
12,31,30
13,31,30
14,31,30
15,31,30
16,31,30
17,31,30
18,31,30
19,31,30
20,31,30
21,31,30
22,31,30
23,31,30
24,31,30
25,31,30
26,31,30
26,32,30
25,32,30
24,32,30
23,32,30
22,32,30
21,32,30
20,32,30
19,32,30
18,32,30
17,32,30
16,32,30
15,32,30
